model_no,k_name,l1,l2,b,meas_error,lppd_exact
37,ksqexp,1,1,1,0.1,22.67742150615781
38,ksqexp,1,1,1,0.05,-148.6455045167997
39,ksqexp,1,1,1,0.01,-7459.622329201424
40,ksqexp,1,1,1,0,-905607789475.7858
41,ksqexp,1,1,1.5,0.5,-49.20590238590086
42,ksqexp,1,1,1.5,0.1,22.410757326419414
43,ksqexp,1,1,1.5,0.05,-147.56932429439772
44,ksqexp,1,1,1.5,0.01,-7434.187299516018
45,ksqexp,1,1,1.5,0,-953835740293.1135
46,ksqexp,1,1.5,0.5,0.5,-46.89250134073541
47,ksqexp,1,1.5,0.5,0.1,24.11011625120324
48,ksqexp,1,1.5,0.5,0.05,-146.7705047638937
49,ksqexp,1,1.5,0.5,0.01,-7467.9529260879
50,ksqexp,1,1.5,0.5,0,-127123163361.316
51,ksqexp,1,1.5,1,0.5,-50.1235184938933
52,ksqexp,1,1.5,1,0.1,18.59738166900031
53,ksqexp,1,1.5,1,0.05,-151.3570909137075
54,ksqexp,1,1.5,1,0.01,-7558.749220457106
55,ksqexp,1,1.5,1,0,-93077787462.80879
56,ksqexp,1,1.5,1.5,0.5,-52.56484057934547
57,ksqexp,1,1.5,1.5,0.1,14.516365250196127
58,ksqexp,1,1.5,1.5,0.05,-154.87880347792313
59,ksqexp,1,1.5,1.5,0.01,-7524.080051088145
60,ksqexp,1,1.5,1.5,0,-77095624985.7305
61,ksqexp,1,2,0.5,0.5,-48.524571002753866
62,ksqexp,1,2,0.5,0.1,18.739358078772188
63,ksqexp,1,2,0.5,0.05,-148.75974940828067
64,ksqexp,1,2,0.5,0.01,-5350.489123991906
65,ksqexp,1,2,0.5,0,-5407909711.210388
66,ksqexp,1,2,1,0.5,-53.203286025724715
67,ksqexp,1,2,1,0.1,9.99229515776183
68,ksqexp,1,2,1,0.05,-158.78637546156136
69,ksqexp,1,2,1,0.01,-4786.063252861969
70,ksqexp,1,2,1,0,-2768001088.6346664
71,ksqexp,1,2,1.5,0.5,-56.62278583137563
72,ksqexp,1,2,1.5,0.1,3.9284882394017524
73,ksqexp,1,2,1.5,0.05,-162.93123632432875
74,ksqexp,1,2,1.5,0.01,-4580.271808699159
75,ksqexp,1,2,1.5,0,-1860056590.500571
76,ksqexp,1,2.5,0.5,0.5,-50.360650852317214
77,ksqexp,1,2.5,0.5,0.1,15.326047388235091
78,ksqexp,1,2.5,0.5,0.05,-116.14484749015767
79,ksqexp,1,2.5,0.5,0.01,-4264.429133029847
80,ksqexp,1,2.5,0.5,0,-192992482.9922876
81,ksqexp,1,2.5,1,0.5,-56.163645824302066
82,ksqexp,1,2.5,1,0.1,6.0977865557848325
83,ksqexp,1,2.5,1,0.05,-104.85422115797688
84,ksqexp,1,2.5,1,0.01,-4317.6755467984685
85,ksqexp,1,2.5,1,0,-96583822.95039693
86,ksqexp,1,2.5,1.5,0.5,-60.33707006671814
87,ksqexp,1,2.5,1.5,0.1,0.9891617217002917
88,ksqexp,1,2.5,1.5,0.05,-98.93710078162589
89,ksqexp,1,2.5,1.5,0.01,-4374.065225532083
90,ksqexp,1,2.5,1.5,0,-64408628.87324401
91,ksqexp,1,3,0.5,0.5,-51.99882854419658
92,ksqexp,1,3,0.5,0.1,19.897978216256753
93,ksqexp,1,3,0.5,0.05,-67.37814331502472
94,ksqexp,1,3,0.5,0.01,-4435.852286622206
95,ksqexp,1,3,0.5,0,-14781583.111439126
96,ksqexp,1,3,1,0.5,-58.65529110809804
97,ksqexp,1,3,1,0.1,11.847202991741314
98,ksqexp,1,3,1,0.05,-72.6076622368531
99,ksqexp,1,3,1,0.01,-4661.496337555028
