model_no,k_name,l1,l2,b,meas_error,lppd_exact
94,ksqexp,1,2,0.5,0.01,-93.21434295255206
95,ksqexp,1,2,0.5,0,-93.37252447342108
96,ksqexp,1,2,1,0.5,-86.58509844845268
97,ksqexp,1,2,1,0.1,-81.57050860893324
98,ksqexp,1,2,1,0.05,-82.88140809162549
99,ksqexp,1,2,1,0.01,-83.41792514598028
100,ksqexp,1,2,1,0,-83.44175044442085
101,ksqexp,1,2,1.5,0.5,-95.06836968830798
102,ksqexp,1,2,1.5,0.1,-87.29613269935844
103,ksqexp,1,2,1.5,0.05,-87.46209409327665
104,ksqexp,1,2,1.5,0.01,-87.54060198818406
105,ksqexp,1,2,1.5,0,-87.54417447117176
106,ksqexp,1,2.5,0.5,0.5,-76.38004740214842
107,ksqexp,1,2.5,0.5,0.1,-83.36985587517037
108,ksqexp,1,2.5,0.5,0.05,-91.24064396793078
109,ksqexp,1,2.5,0.5,0.01,-94.83426013366184
110,ksqexp,1,2.5,0.5,0,-94.99987299951579
111,ksqexp,1,2.5,1,0.5,-87.3884754454077
112,ksqexp,1,2.5,1,0.1,-83.38391941628224
113,ksqexp,1,2.5,1,0.05,-84.87963352531109
114,ksqexp,1,2.5,1,0.01,-85.4937447954287
115,ksqexp,1,2.5,1,0,-85.52106281854971
116,ksqexp,1,2.5,1.5,0.5,-96.15361660756085
117,ksqexp,1,2.5,1.5,0.1,-89.33707505910475
118,ksqexp,1,2.5,1.5,0.05,-89.63782419047972
119,ksqexp,1,2.5,1.5,0.01,-89.7682904471608
120,ksqexp,1,2.5,1.5,0,-89.77414146131096
121,ksqexp,1,3,0.5,0.5,-76.48159630080976
122,ksqexp,1,3,0.5,0.1,-83.92495966177891
123,ksqexp,1,3,0.5,0.05,-91.93774034735739
124,ksqexp,1,3,0.5,0.01,-95.60135253235782
125,ksqexp,1,3,0.5,0,-95.77028010545484
126,ksqexp,1,3,1,0.5,-87.7546903285016
127,ksqexp,1,3,1,0.1,-84.24745266509684
128,ksqexp,1,3,1,0.05,-85.8307504005545
129,ksqexp,1,3,1,0.01,-86.48007761985333
130,ksqexp,1,3,1,0,-86.50895879948672
131,ksqexp,1,3,1.5,0.5,-96.65757642000776
132,ksqexp,1,3,1.5,0.1,-90.31010954042443
133,ksqexp,1,3,1.5,0.05,-90.67369780682738
134,ksqexp,1,3,1.5,0.01,-90.8276616739585
135,ksqexp,1,3,1.5,0,-90.8345337339135
136,ksqexp,1,3.5,0.5,0.5,-76.4966456999155
137,ksqexp,1,3.5,0.5,0.1,-84.14766373135127
138,ksqexp,1,3.5,0.5,0.05,-92.22589492717601
139,ksqexp,1,3.5,0.5,0.01,-95.92071206500118
140,ksqexp,1,3.5,0.5,0,-96.09109938626959
141,ksqexp,1,3.5,1,0.5,-87.90750815755354
142,ksqexp,1,3.5,1,0.1,-84.63337979303633
143,ksqexp,1,3.5,1,0.05,-86.25696698633644
144,ksqexp,1,3.5,1,0.01,-86.92217402298269
145,ksqexp,1,3.5,1,0,-86.95175569164603
146,ksqexp,1,3.5,1.5,0.5,-96.87931427579544
147,ksqexp,1,3.5,1.5,0.1,-90.75360338508763
148,ksqexp,1,3.5,1.5,0.05,-91.14605341435372
149,ksqexp,1,3.5,1.5,0.01,-91.31065734839133
150,ksqexp,1,3.5,1.5,0,-91.3179898298542
151,ksqexp,1,4,0.5,0.5,-76.48358231428571
152,ksqexp,1,4,0.5,0.1,-84.22810364604501
153,ksqexp,1,4,0.5,0.05,-92.33492519746797
154,ksqexp,1,4,0.5,0.01,-96.04307128293442
155,ksqexp,1,4,0.5,0,-96.21407772809124
156,ksqexp,1,4,1,0.5,-87.96292182608263
157,ksqexp,1,4,1,0.1,-84.79257766496332
158,ksqexp,1,4,1,0.05,-86.43372294098694
159,ksqexp,1,4,1,0.01,-87.10577707211988
160,ksqexp,1,4,1,0,-87.13565982254043
161,ksqexp,1,4,1.5,0.5,-96.96757850047788
162,ksqexp,1,4,1.5,0.1,-90.94043602810024
163,ksqexp,1,4,1.5,0.05,-91.34546329994507
164,ksqexp,1,4,1.5,0.01,-91.51467125139631
165,ksqexp,1,4,1.5,0,-91.52220255710614
166,ksqexp,1,5,0.5,0.5,-76.45487874882578
167,ksqexp,1,5,0.5,0.1,-84.26581665602112
168,ksqexp,1,5,0.5,0.05,-92.3895673197644
169,ksqexp,1,5,0.5,0.01,-96.10526904219428
170,ksqexp,1,5,0.5,0,-96.27662245125859
171,ksqexp,1,5,1,0.5,-87.98186928383909
172,ksqexp,1,5,1,0.1,-84.87466302680338
173,ksqexp,1,5,1,0.05,-86.52566310252621
174,ksqexp,1,5,1,0.01,-87.20151052202404
175,ksqexp,1,5,1,0,-87.23155949254269
176,ksqexp,1,5,1.5,0.5,-97.0076540472337
177,ksqexp,1,5,1.5,0.1,-91.03784504488218
178,ksqexp,1,5,1.5,0.05,-91.4498389721045
179,ksqexp,1,5,1.5,0.01,-91.62158004083571
180,ksqexp,1,5,1.5,0,-91.62922054271999
181,ksqexp,1,6,0.5,0.5,-76.4434954333103
182,ksqexp,1,6,0.5,0.1,-84.27270191035718
183,ksqexp,1,6,0.5,0.05,-92.39935707646588
184,ksqexp,1,6,0.5,0.01,-96.11619404213883
185,ksqexp,1,6,0.5,0,-96.28759769969105
186,ksqexp,1,6,1,0.5,-87.98058140923862
187,ksqexp,1,6,1,0.1,-84.88496181257008
188,ksqexp,1,6,1,0.05,-86.53728222276116
189,ksqexp,1,6,1,0.01,-87.21361608667604
