model_no,k_name,l1,l2,b,meas_error,lppd_exact
218,ksqexp,1,75,1,0.05,-11.958642043325051
219,ksqexp,1,75,1,0.01,-11.306318866558364
220,ksqexp,1,75,1,0,-11.278445123705234
221,ksqexp,1,75,1.5,0.5,-41.509128132355386
222,ksqexp,1,75,1.5,0.1,-22.37978951868828
223,ksqexp,1,75,1.5,0.05,-21.07956514279232
224,ksqexp,1,75,1.5,0.01,-20.635882580592607
225,ksqexp,1,75,1.5,0,-20.61707750842968
226,ksqexp,1,100,0.5,0.5,-30.281175351294817
227,ksqexp,1,100,0.5,0.1,-0.3563733580281774
228,ksqexp,1,100,0.5,0.05,2.8962455693427787
229,ksqexp,1,100,0.5,0.01,4.125747515139826
230,ksqexp,1,100,0.5,0,4.17949658013196
231,ksqexp,1,100,1,0.5,-36.87352663723978
232,ksqexp,1,100,1,0.1,-13.816635553606126
233,ksqexp,1,100,1,0.05,-11.958642043325051
234,ksqexp,1,100,1,0.01,-11.306318866558364
235,ksqexp,1,100,1,0,-11.278445123705234
236,ksqexp,1,100,1.5,0.5,-41.509128132355386
237,ksqexp,1,100,1.5,0.1,-22.37978951868828
238,ksqexp,1,100,1.5,0.05,-21.07956514279232
239,ksqexp,1,100,1.5,0.01,-20.635882580592607
240,ksqexp,1,100,1.5,0,-20.61707750842968
241,ksqexp,1,150,0.5,0.5,-30.281175351294817
242,ksqexp,1,150,0.5,0.1,-0.3563733580281774
243,ksqexp,1,150,0.5,0.05,2.8962455693427787
244,ksqexp,1,150,0.5,0.01,4.125747515139826
245,ksqexp,1,150,0.5,0,4.17949658013196
246,ksqexp,1,150,1,0.5,-36.87352663723978
247,ksqexp,1,150,1,0.1,-13.816635553606126
248,ksqexp,1,150,1,0.05,-11.958642043325051
249,ksqexp,1,150,1,0.01,-11.306318866558364
250,ksqexp,1,150,1,0,-11.278445123705234
251,ksqexp,1,150,1.5,0.5,-41.509128132355386
252,ksqexp,1,150,1.5,0.1,-22.37978951868828
253,ksqexp,1,150,1.5,0.05,-21.07956514279232
254,ksqexp,1,150,1.5,0.01,-20.635882580592607
255,ksqexp,1,150,1.5,0,-20.61707750842968
256,ksqexp,1,200,0.5,0.5,-30.281175351294817
257,ksqexp,1,200,0.5,0.1,-0.3563733580281774
258,ksqexp,1,200,0.5,0.05,2.8962455693427787
259,ksqexp,1,200,0.5,0.01,4.125747515139826
260,ksqexp,1,200,0.5,0,4.17949658013196
261,ksqexp,1,200,1,0.5,-36.87352663723978
262,ksqexp,1,200,1,0.1,-13.816635553606126
263,ksqexp,1,200,1,0.05,-11.958642043325051
264,ksqexp,1,200,1,0.01,-11.306318866558364
265,ksqexp,1,200,1,0,-11.278445123705234
266,ksqexp,1,200,1.5,0.5,-41.509128132355386
267,ksqexp,1,200,1.5,0.1,-22.37978951868828
268,ksqexp,1,200,1.5,0.05,-21.07956514279232
269,ksqexp,1,200,1.5,0.01,-20.635882580592607
270,ksqexp,1,200,1.5,0,-20.61707750842968
271,ksqexp,1,250,0.5,0.5,-30.281175351294817
272,ksqexp,1,250,0.5,0.1,-0.3563733580281774
273,ksqexp,1,250,0.5,0.05,2.8962455693427787
274,ksqexp,1,250,0.5,0.01,4.125747515139826
275,ksqexp,1,250,0.5,0,4.17949658013196
276,ksqexp,1,250,1,0.5,-36.87352663723978
277,ksqexp,1,250,1,0.1,-13.816635553606126
278,ksqexp,1,250,1,0.05,-11.958642043325051
279,ksqexp,1,250,1,0.01,-11.306318866558364
280,ksqexp,1,250,1,0,-11.278445123705234
281,ksqexp,1,250,1.5,0.5,-41.509128132355386
282,ksqexp,1,250,1.5,0.1,-22.37978951868828
283,ksqexp,1,250,1.5,0.05,-21.07956514279232
284,ksqexp,1,250,1.5,0.01,-20.635882580592607
285,ksqexp,1,250,1.5,0,-20.61707750842968
286,ksqexp,1,500,0.5,0.5,-30.281175351294817
287,ksqexp,1,500,0.5,0.1,-0.3563733580281774
288,ksqexp,1,500,0.5,0.05,2.8962455693427787
289,ksqexp,1,500,0.5,0.01,4.125747515139826
290,ksqexp,1,500,0.5,0,4.17949658013196
291,ksqexp,1,500,1,0.5,-36.87352663723978
292,ksqexp,1,500,1,0.1,-13.816635553606126
293,ksqexp,1,500,1,0.05,-11.958642043325051
294,ksqexp,1,500,1,0.01,-11.306318866558364
295,ksqexp,1,500,1,0,-11.278445123705234
296,ksqexp,1,500,1.5,0.5,-41.509128132355386
297,ksqexp,1,500,1.5,0.1,-22.37978951868828
298,ksqexp,1,500,1.5,0.05,-21.07956514279232
299,ksqexp,1,500,1.5,0.01,-20.635882580592607
300,ksqexp,1,500,1.5,0,-20.61707750842968
301,ksqexp,1.25,0.2,0.5,0.5,-20.38488161329545
302,ksqexp,1.25,0.2,0.5,0.1,1.1072901930543386
303,ksqexp,1.25,0.2,0.5,0.05,-53.99053293079979
304,ksqexp,1.25,0.2,0.5,0.01,-1359.1223575900417
305,ksqexp,1.25,0.2,0.5,0,-12026060.677799199
306,ksqexp,1.25,0.2,1,0.5,-21.239632859978766
307,ksqexp,1.25,0.2,1,0.1,6.895827223807153
308,ksqexp,1.25,0.2,1,0.05,-23.27249255762507
