model_no,k_name,l1,l2,b,meas_error,lppd_exact
466,ksqexp,3,6,1.5,0.1,-599.1337736187961
467,ksqexp,3,6,1.5,0.05,-2221.064656152371
468,ksqexp,3,6,1.5,0.01,-26946.97139610702
469,ksqexp,3,10,0.5,0.1,-565.5455245812153
470,ksqexp,3,10,0.5,0.05,-2043.0062392871653
471,ksqexp,3,10,0.5,0.01,-19092.483049396542
472,ksqexp,3,10,1,0.1,-550.8802292062022
473,ksqexp,3,10,1,0.05,-1874.937385940779
474,ksqexp,3,10,1,0.01,-11992.265665545916
475,ksqexp,3,10,1.5,0.1,-538.814478061724
476,ksqexp,3,10,1.5,0.05,-1747.3248743267452
477,ksqexp,3,10,1.5,0.01,-8777.96975765882
478,ksqexp,3,50,0.5,0.1,-361.31790724278846
479,ksqexp,3,50,0.5,0.05,-732.7700942607731
480,ksqexp,3,50,0.5,0.01,-1182.5994662387375
481,ksqexp,3,50,1,0.1,-286.4240467764107
482,ksqexp,3,50,1,0.05,-468.56898776410355
483,ksqexp,3,50,1,0.01,-614.744851782383
484,ksqexp,3,50,1.5,0.1,-242.97258881533918
485,ksqexp,3,50,1.5,0.05,-353.09419454786473
486,ksqexp,3,50,1.5,0.01,-425.2209156301081
487,ksqexp,3,100,0.5,0.1,-198.22748955687456
488,ksqexp,3,100,0.5,0.05,-273.855751269298
489,ksqexp,3,100,0.5,0.01,-317.89653248007437
490,ksqexp,3,100,1,0.1,-139.22060519553756
491,ksqexp,3,100,1,0.05,-165.2706588429217
492,ksqexp,3,100,1,0.01,-177.2231732064671
493,ksqexp,3,100,1.5,0.1,-115.12511842167844
494,ksqexp,3,100,1.5,0.05,-128.1561581835203
495,ksqexp,3,100,1.5,0.01,-133.5681278913781
496,ksqexp,3.5,1.5,0.5,0.1,-825.2774814429666
497,ksqexp,3.5,1.5,0.5,0.05,-3016.9528107704014
498,ksqexp,3.5,1.5,0.5,0.01,-69789.25887919456
499,ksqexp,3.5,1.5,1,0.1,-772.3080402144205
500,ksqexp,3.5,1.5,1,0.05,-2896.419834606314
501,ksqexp,3.5,1.5,1,0.01,-69557.73345994661
502,ksqexp,3.5,1.5,1.5,0.1,-745.5191155156713
503,ksqexp,3.5,1.5,1.5,0.05,-2848.7741057179455
504,ksqexp,3.5,1.5,1.5,0.01,-69572.75922063085
505,ksqexp,3.5,2,0.5,0.1,-694.7301958992459
506,ksqexp,3.5,2,0.5,0.05,-2768.3732544469485
507,ksqexp,3.5,2,0.5,0.01,-71036.06901828977
508,ksqexp,3.5,2,1,0.1,-676.7063305101633
509,ksqexp,3.5,2,1,0.05,-2757.689857560657
510,ksqexp,3.5,2,1,0.01,-71618.84340513893
511,ksqexp,3.5,2,1.5,0.1,-671.8815192757938
512,ksqexp,3.5,2,1.5,0.05,-2756.1173799823036
513,ksqexp,3.5,2,1.5,0.01,-72007.02153374524
514,ksqexp,3.5,3,0.5,0.1,-676.0506509767711
515,ksqexp,3.5,3,0.5,0.05,-2771.351481759472
516,ksqexp,3.5,3,0.5,0.01,-66663.54086771078
517,ksqexp,3.5,3,1,0.1,-677.0843131397844
518,ksqexp,3.5,3,1,0.05,-2751.3013196294546
519,ksqexp,3.5,3,1,0.01,-66381.97271778861
520,ksqexp,3.5,3,1.5,0.1,-677.3918403959286
521,ksqexp,3.5,3,1.5,0.05,-2732.9649315577917
522,ksqexp,3.5,3,1.5,0.01,-66453.9286153553
523,ksqexp,3.5,3.5,0.5,0.1,-667.2630568888904
524,ksqexp,3.5,3.5,0.5,0.05,-2671.2461328238455
525,ksqexp,3.5,3.5,0.5,0.01,-64864.61245494752
526,ksqexp,3.5,3.5,1,0.1,-662.5115781549323
527,ksqexp,3.5,3.5,1,0.05,-2632.0996519853056
528,ksqexp,3.5,3.5,1,0.01,-64759.101939493696
529,ksqexp,3.5,3.5,1.5,0.1,-658.670411623166
530,ksqexp,3.5,3.5,1.5,0.05,-2613.371888367392
531,ksqexp,3.5,3.5,1.5,0.01,-64624.58197776635
532,ksqexp,3.5,4,0.5,0.1,-648.1565311082296
533,ksqexp,3.5,4,0.5,0.05,-2582.6221636718483
534,ksqexp,3.5,4,0.5,0.01,-62916.71572632372
535,ksqexp,3.5,4,1,0.1,-641.3030131748111
536,ksqexp,3.5,4,1,0.05,-2561.641718576418
537,ksqexp,3.5,4,1,0.01,-61500.5960069476
538,ksqexp,3.5,4,1.5,0.1,-638.5623153447759
539,ksqexp,3.5,4,1.5,0.05,-2552.1721758208987
540,ksqexp,3.5,4,1.5,0.01,-60100.941583123364
541,ksqexp,3.5,4.5,0.5,0.1,-631.187387197125
542,ksqexp,3.5,4.5,0.5,0.05,-2532.4074560770473
543,ksqexp,3.5,4.5,0.5,0.01,-59588.37408358336
544,ksqexp,3.5,4.5,1,0.1,-628.0462351799827
545,ksqexp,3.5,4.5,1,0.05,-2518.9034075993172
546,ksqexp,3.5,4.5,1,0.01,-56306.43880181081
547,ksqexp,3.5,4.5,1.5,0.1,-627.8770814051446
548,ksqexp,3.5,4.5,1.5,0.05,-2510.3230565772533
549,ksqexp,3.5,4.5,1.5,0.01,-53569.84495784269
550,ksqexp,3.5,5,0.5,0.1,-620.2554821258024
551,ksqexp,3.5,5,0.5,0.05,-2495.8987790492242
552,ksqexp,3.5,5,0.5,0.01,-55465.79053999189
553,ksqexp,3.5,5,1,0.1,-620.1681661118248
554,ksqexp,3.5,5,1,0.05,-2479.696793427733
555,ksqexp,3.5,5,1,0.01,-50620.485051907
556,ksqexp,3.5,5,1.5,0.1,-621.1360342774944
557,ksqexp,3.5,5,1.5,0.05,-2464.70081454659
558,ksqexp,3.5,5,1.5,0.01,-46920.40554897259
559,ksqexp,3.5,6,0.5,0.1,-607.6980187825983
560,ksqexp,3.5,6,0.5,0.05,-2427.2277486546095
561,ksqexp,3.5,6,0.5,0.01,-47377.30929574533
562,ksqexp,3.5,6,1,0.1,-609.1229770015241
563,ksqexp,3.5,6,1,0.05,-2385.501008706728
564,ksqexp,3.5,6,1,0.01,-40547.457395425474
565,ksqexp,3.5,6,1.5,0.1,-609.470754101976
566,ksqexp,3.5,6,1.5,0.05,-2347.722160429933
567,ksqexp,3.5,6,1.5,0.01,-35866.94890829449
568,ksqexp,3.5,10,0.5,0.1,-576.24973510161
569,ksqexp,3.5,10,0.5,0.05,-2145.043593613076
570,ksqexp,3.5,10,0.5,0.01,-25149.788887528724
571,ksqexp,3.5,10,1,0.1,-566.499389288389
572,ksqexp,3.5,10,1,0.05,-2002.4338825401155
573,ksqexp,3.5,10,1,0.01,-17251.58553407675
574,ksqexp,3.5,10,1.5,0.1,-557.3329360184218
575,ksqexp,3.5,10,1.5,0.05,-1893.811754388194
576,ksqexp,3.5,10,1.5,0.01,-13237.495826934637
577,ksqexp,3.5,50,0.5,0.1,-392.30647812054895
578,ksqexp,3.5,50,0.5,0.05,-904.4689399172686
579,ksqexp,3.5,50,0.5,0.01,-1813.1433025759386
580,ksqexp,3.5,50,1,0.1,-324.89979893329485
581,ksqexp,3.5,50,1,0.05,-613.1083672172167
582,ksqexp,3.5,50,1,0.01,-942.4645323188959
583,ksqexp,3.5,50,1.5,0.1,-283.0454541056845
584,ksqexp,3.5,50,1.5,0.05,-472.8262339505462
585,ksqexp,3.5,50,1.5,0.01,-645.3720187369205
586,ksqexp,3.5,100,0.5,0.1,-238.2751964623755
587,ksqexp,3.5,100,0.5,0.05,-375.91130380857624
588,ksqexp,3.5,100,0.5,0.01,-484.74016878743157
589,ksqexp,3.5,100,1,0.1,-172.04883979825811
590,ksqexp,3.5,100,1,0.05,-226.820957751158
591,ksqexp,3.5,100,1,0.01,-258.85471696929955
592,ksqexp,3.5,100,1.5,0.1,-141.55861616720858
593,ksqexp,3.5,100,1.5,0.05,-171.24060907333822
594,ksqexp,3.5,100,1.5,0.01,-186.3118969560391
595,ksqexp,4,1.5,0.5,0.1,-890.1247498662921
596,ksqexp,4,1.5,0.5,0.05,-3280.935320935276
597,ksqexp,4,1.5,0.5,0.01,-71072.46402762171
598,ksqexp,4,1.5,1,0.1,-842.4858777574306
599,ksqexp,4,1.5,1,0.05,-3102.814732785941
600,ksqexp,4,1.5,1,0.01,-70104.61399674151
601,ksqexp,4,1.5,1.5,0.1,-814.0178946331812
602,ksqexp,4,1.5,1.5,0.05,-3018.460182335498
603,ksqexp,4,1.5,1.5,0.01,-69725.55128602881
604,ksqexp,4,2,0.5,0.1,-741.4936278016963
605,ksqexp,4,2,0.5,0.05,-2831.3928074157693
606,ksqexp,4,2,0.5,0.01,-70165.74801364318
607,ksqexp,4,2,1,0.1,-705.6289005346911
608,ksqexp,4,2,1,0.05,-2782.286934999564
609,ksqexp,4,2,1,0.01,-70386.19692954587
610,ksqexp,4,2,1.5,0.1,-691.429370777518
611,ksqexp,4,2,1.5,0.05,-2766.2295879378967
612,ksqexp,4,2,1.5,0.01,-70608.72514938109
613,ksqexp,4,3,0.5,0.1,-679.5720288899256
614,ksqexp,4,3,0.5,0.05,-2802.9082436024105
615,ksqexp,4,3,0.5,0.01,-68891.53565961895
616,ksqexp,4,3,1,0.1,-680.5858244586598
617,ksqexp,4,3,1,0.05,-2798.697754221512
618,ksqexp,4,3,1,0.01,-68061.37006548967
619,ksqexp,4,3,1.5,0.1,-681.528502367577
620,ksqexp,4,3,1.5,0.05,-2793.949675022408
621,ksqexp,4,3,1.5,0.01,-67767.66165636177
622,ksqexp,4,3.5,0.5,0.1,-679.8612285517423
623,ksqexp,4,3.5,0.5,0.05,-2765.849166846386
624,ksqexp,4,3.5,0.5,0.01,-66307.52989568454
625,ksqexp,4,3.5,1,0.1,-679.0589004707771
626,ksqexp,4,3.5,1,0.05,-2728.886548842436
627,ksqexp,4,3.5,1,0.01,-65994.15848720011
628,ksqexp,4,3.5,1.5,0.1,-677.4258860304046
629,ksqexp,4,3.5,1.5,0.05,-2703.246844233045
630,ksqexp,4,3.5,1.5,0.01,-65880.6766111989
631,ksqexp,4,4,0.5,0.1,-669.8105099788801
632,ksqexp,4,4,0.5,0.05,-2668.1917736993346
633,ksqexp,4,4,0.5,0.01,-64678.635769382185
634,ksqexp,4,4,1,0.1,-662.8070215700036
635,ksqexp,4,4,1,0.05,-2628.4893277796573
636,ksqexp,4,4,1,0.01,-64084.213854785645
637,ksqexp,4,4,1.5,0.1,-657.6929130484996
638,ksqexp,4,4,1.5,0.05,-2612.4891311656284
639,ksqexp,4,4,1.5,0.01,-63659.82369987761
640,ksqexp,4,4.5,0.5,0.1,-652.0158015060423
641,ksqexp,4,4.5,0.5,0.05,-2596.107435630234
642,ksqexp,4,4.5,0.5,0.01,-62689.0373716447
643,ksqexp,4,4.5,1,0.1,-643.728864770779
644,ksqexp,4,4.5,1,0.05,-2577.255116377169
645,ksqexp,4,4.5,1,0.01,-61172.590637278554
646,ksqexp,4,4.5,1.5,0.1,-640.4648172522675
647,ksqexp,4,4.5,1.5,0.05,-2568.2007330782503
648,ksqexp,4,4.5,1.5,0.01,-59852.83876299779
649,ksqexp,4,5,0.5,0.1,-636.4011988791341
650,ksqexp,4,5,0.5,0.05,-2554.8799730018054
651,ksqexp,4,5,0.5,0.01,-59957.09273050821
652,ksqexp,4,5,1,0.1,-632.0147037832351
653,ksqexp,4,5,1,0.05,-2539.0262707566735
654,ksqexp,4,5,1,0.01,-57050.54828007613
655,ksqexp,4,5,1.5,0.1,-631.4683522309273
656,ksqexp,4,5,1.5,0.05,-2526.919799922074
657,ksqexp,4,5,1.5,0.01,-54681.218124352956
658,ksqexp,4,6,0.5,0.1,-618.6504715350942
659,ksqexp,4,6,0.5,0.05,-2485.191715877309
660,ksqexp,4,6,0.5,0.01,-53175.54583586276
661,ksqexp,4,6,1,0.1,-618.4893880960437
662,ksqexp,4,6,1,0.05,-2456.686875824047
663,ksqexp,4,6,1,0.01,-47868.97171437406
664,ksqexp,4,6,1.5,0.1,-618.7196362436052
665,ksqexp,4,6,1.5,0.05,-2432.465120983507
666,ksqexp,4,6,1.5,0.01,-44035.21784930664
667,ksqexp,4,10,0.5,0.1,-583.9976514245827
668,ksqexp,4,10,0.5,0.05,-2230.691504102428
669,ksqexp,4,10,0.5,0.01,-31298.278525101312
670,ksqexp,4,10,1,0.1,-577.5921159602747
671,ksqexp,4,10,1,0.05,-2118.285786240012
672,ksqexp,4,10,1,0.01,-23353.827379610244
673,ksqexp,4,10,1.5,0.1,-571.3457563691155
674,ksqexp,4,10,1.5,0.05,-2029.223040734428
675,ksqexp,4,10,1.5,0.01,-18840.029739118734
676,ksqexp,4,50,0.5,0.1,-416.6200169747869
677,ksqexp,4,50,0.5,0.05,-1066.773994149354
678,ksqexp,4,50,0.5,0.01,-2728.824675424074
679,ksqexp,4,50,1,0.1,-356.60209436785533
680,ksqexp,4,50,1,0.05,-767.0588151640301
681,ksqexp,4,50,1,0.01,-1439.5039824341159
682,ksqexp,4,50,1.5,0.1,-318.242158097154
683,ksqexp,4,50,1.5,0.05,-608.7215178064938
684,ksqexp,4,50,1.5,0.01,-985.2898927055514
685,ksqexp,4,100,0.5,0.1,-276.5695299257609
686,ksqexp,4,100,0.5,0.05,-497.69199314734027
687,ksqexp,4,100,0.5,0.01,-745.7677916016224
688,ksqexp,4,100,1,0.1,-207.3106073378705
689,ksqexp,4,100,1,0.05,-307.6201043857765
690,ksqexp,4,100,1,0.01,-389.4127307550301
691,ksqexp,4,100,1.5,0.1,-171.9204277396668
692,ksqexp,4,100,1.5,0.05,-230.9959433527755
693,ksqexp,4,100,1.5,0.01,-271.87013362480803
694,kexp,1,1.5,0.5,0.1,-345.4263008068313
695,kexp,1,1.5,0.5,0.05,-620.3858856958838
696,kexp,1,1.5,0.5,0.01,-844.3990710173907
697,kexp,1,1.5,1,0.1,-258.4342184210503
698,kexp,1,1.5,1,0.05,-373.05671035273105
699,kexp,1,1.5,1,0.01,-438.42823430619995
700,kexp,1,1.5,1.5,0.1,-211.67914191457774
701,kexp,1,1.5,1.5,0.05,-274.5043050816153
702,kexp,1,1.5,1.5,0.01,-305.1562918159826
703,kexp,1,2,0.5,0.1,-308.850841179793
704,kexp,1,2,0.5,0.05,-505.59401940309357
705,kexp,1,2,0.5,0.01,-642.0597775668714
706,kexp,1,2,1,0.1,-223.73544764506107
707,kexp,1,2,1,0.05,-299.31763859782274
708,kexp,1,2,1,0.01,-337.77649711111786
709,kexp,1,2,1.5,0.1,-181.48764644032656
710,kexp,1,2,1.5,0.05,-221.25519121131174
711,kexp,1,2,1.5,0.01,-239.0192822055733
712,kexp,1,3,0.5,0.1,-257.0100630674749
713,kexp,1,3,0.5,0.05,-372.9793483769617
714,kexp,1,3,0.5,0.01,-439.26595948384636
715,kexp,1,3,1,0.1,-179.58729991473473
716,kexp,1,3,1,0.05,-219.69864521242346
717,kexp,1,3,1,0.01,-237.63480542790828
718,kexp,1,3,1.5,0.1,-145.3347655352142
719,kexp,1,3,1.5,0.05,-165.40539293517963
720,kexp,1,3,1.5,0.01,-173.5429818154892
721,kexp,1,3.5,0.5,0.1,-237.8713291077886
722,kexp,1,3.5,0.5,0.05,-331.20826525010654
723,kexp,1,3.5,0.5,0.01,-381.2895226023672
724,kexp,1,3.5,1,0.1,-164.65469171580673
725,kexp,1,3.5,1,0.05,-195.78797951526258
726,kexp,1,3.5,1,0.01,-209.16023329373155
727,kexp,1,3.5,1.5,0.1,-133.6524204144551
728,kexp,1,3.5,1.5,0.05,-148.9689446240653
729,kexp,1,3.5,1.5,0.01,-154.99851339861178
730,kexp,1,4,0.5,0.1,-221.78637902657886
731,kexp,1,4,0.5,0.05,-298.6107000315084
732,kexp,1,4,0.5,0.01,-337.81075875956435
733,kexp,1,4,1,0.1,-152.6282484082903
734,kexp,1,4,1,0.05,-177.5029814621549
735,kexp,1,4,1,0.01,-187.85790294831764
736,kexp,1,4,1.5,0.1,-124.43699622010986
737,kexp,1,4,1.5,0.05,-136.50637070520682
738,kexp,1,4,1.5,0.01,-141.15106287878925
739,kexp,1,4.5,0.5,0.1,-208.07502766452524
740,kexp,1,4.5,0.5,0.05,-272.46546208985404
741,kexp,1,4.5,0.5,0.01,-304.00203092865775
742,kexp,1,4.5,1,0.1,-142.73632018998254
743,kexp,1,4.5,1,0.05,-163.07155787336322
744,kexp,1,4.5,1,0.01,-171.32749100984267
745,kexp,1,4.5,1.5,0.1,-116.98448318863356
746,kexp,1,4.5,1.5,0.05,-126.73710301527214
747,kexp,1,4.5,1.5,0.01,-130.4233054810308
748,kexp,1,5,0.5,0.1,-196.24623116219135
749,kexp,1,5,0.5,0.05,-251.03058445562067
750,kexp,1,5,0.5,0.01,-276.9638318862646
751,kexp,1,5,1,0.1,-134.45839942542796
752,kexp,1,5,1,0.05,-151.39483257664386
753,kexp,1,5,1,0.01,-158.13148806004992
754,kexp,1,5,1.5,0.1,-110.83554691046976
755,kexp,1,5,1.5,0.05,-118.87705744816355
756,kexp,1,5,1.5,0.01,-121.87241519734334
757,kexp,1,6,0.5,0.1,-176.86850087212997
758,kexp,1,6,0.5,0.05,-217.97978698090412
759,kexp,1,6,0.5,0.01,-236.42835488767273
760,kexp,1,6,1,0.1,-121.38991229141187
761,kexp,1,6,1,0.05,-133.66386751044703
762,kexp,1,6,1,0.01,-138.39455803834244
763,kexp,1,6,1.5,0.1,-101.29022582730819
764,kexp,1,6,1.5,0.05,-107.02129977127294
765,kexp,1,6,1.5,0.01,-109.10900920522018
766,kexp,1,10,0.5,0.1,-130.8735271395896
767,kexp,1,10,0.5,0.05,-148.48305185539624
768,kexp,1,10,0.5,0.01,-155.51753824385432
769,kexp,1,10,1,0.1,-92.67337591304292
770,kexp,1,10,1,0.05,-97.4909206502059
771,kexp,1,10,1,0.01,-99.22939076176638
772,kexp,1,10,1.5,0.1,-81.02466663145442
773,kexp,1,10,1.5,0.05,-83.17178608231687
774,kexp,1,10,1.5,0.01,-83.91904073650987
775,kexp,1,50,0.5,0.1,-59.9579225120959
776,kexp,1,50,0.5,0.05,-60.933226826285676
777,kexp,1,50,0.5,0.01,-61.266567708943846
778,kexp,1,50,1,0.1,-54.62125692636732
779,kexp,1,50,1,0.05,-54.77906255864538
780,kexp,1,50,1,0.01,-54.83204081682828
781,kexp,1,50,1.5,0.1,-56.134954905319965
782,kexp,1,50,1.5,0.05,-56.163557718489
783,kexp,1,50,1.5,0.01,-56.17337379749687
784,kexp,1,100,0.5,0.1,-50.92807893650833
785,kexp,1,100,0.5,0.05,-51.19662358466706
786,kexp,1,100,0.5,0.01,-51.28713962384246
787,kexp,1,100,1,0.1,-50.56538868282069
788,kexp,1,100,1,0.05,-50.553637177365395
789,kexp,1,100,1,0.01,-50.55030883131981
790,kexp,1,100,1.5,0.1,-53.84630111139768
791,kexp,1,100,1.5,0.05,-53.8051846265584
792,kexp,1,100,1.5,0.01,-53.792110828160425
793,kexp,1.5,1.5,0.5,0.1,-393.98156378453365
794,kexp,1.5,1.5,0.5,0.05,-808.9499259125305
795,kexp,1.5,1.5,0.5,0.01,-1246.2524257196285
796,kexp,1.5,1.5,1,0.1,-309.5173675868056
797,kexp,1.5,1.5,1,0.05,-504.88234369238086
798,kexp,1.5,1.5,1,0.01,-640.1845554739326
799,kexp,1.5,1.5,1.5,0.1,-259.1828306691319
800,kexp,1.5,1.5,1.5,0.05,-373.3843254391561
801,kexp,1.5,1.5,1.5,0.01,-438.4775967663537
802,kexp,1.5,2,0.5,0.1,-359.47945298453436
803,kexp,1.5,2,0.5,0.05,-671.6191011723222
804,kexp,1.5,2,0.5,0.01,-944.7066547130672
805,kexp,1.5,2,1,0.1,-272.86868787386163
806,kexp,1.5,2,1,0.05,-407.59292714399277
807,kexp,1.5,2,1,0.01,-488.5588536127893
808,kexp,1.5,2,1.5,0.1,-224.7830542895325
809,kexp,1.5,2,1.5,0.05,-299.9631961218895
810,kexp,1.5,2,1.5,0.01,-338.18897211160487
811,kexp,1.5,3,0.5,0.1,-308.1132993154893
812,kexp,1.5,3,0.5,0.05,-504.8190677466518
813,kexp,1.5,3,0.5,0.01,-641.2622345429756
814,kexp,1.5,3,1,0.1,-223.3389031411707
815,kexp,1.5,3,1,0.05,-298.90803383153775
816,kexp,1.5,3,1,0.01,-337.360445652928
817,kexp,1.5,3,1.5,0.1,-181.20872947172114
818,kexp,1.5,3,1.5,0.05,-220.96945684061455
819,kexp,1.5,3,1.5,0.01,-238.73052949356705
820,kexp,1.5,3.5,0.5,0.1,-288.24354357378513
821,kexp,1.5,3.5,0.5,0.05,-450.3475991394852
822,kexp,1.5,3.5,0.5,0.01,-554.329450713282
823,kexp,1.5,3.5,1,0.1,-205.7622931284719
824,kexp,1.5,3.5,1,0.05,-265.5087936611238
825,kexp,1.5,3.5,1,0.01,-294.3320078566058
826,kexp,1.5,3.5,1.5,0.1,-166.52209523170308
827,kexp,1.5,3.5,1.5,0.05,-197.3318800055505
828,kexp,1.5,3.5,1.5,0.01,-210.55001044472394
829,kexp,1.5,4,0.5,0.1,-271.10210294238516
830,kexp,1.5,4,0.5,0.05,-407.1552891612988
831,kexp,1.5,4,0.5,0.01,-489.086507264791
832,kexp,1.5,4,1,0.1,-191.27169528822336
833,kexp,1.5,4,1,0.05,-239.72054201464607
834,kexp,1.5,4,1,0.01,-262.1327988674891
835,kexp,1.5,4,1.5,0.1,-154.70886251943892
836,kexp,1.5,4,1.5,0.05,-179.28613374100183
837,kexp,1.5,4,1.5,0.01,-189.50447144426707
838,kexp,1.5,4.5,0.5,0.1,-256.14688561527834
839,kexp,1.5,4.5,0.5,0.05,-372.0645647220204
840,kexp,1.5,4.5,0.5,0.01,-438.3242949487156
841,kexp,1.5,4.5,1,0.1,-179.1162770582063
842,kexp,1.5,4.5,1,0.05,-219.21055793604967
843,kexp,1.5,4.5,1,0.01,-237.13932103279873
844,kexp,1.5,4.5,1.5,0.1,-145.0001655722739
845,kexp,1.5,4.5,1.5,0.05,-165.06220262627954
846,kexp,1.5,4.5,1.5,0.01,-173.19637070667005
847,kexp,1.5,5,0.5,0.1,-242.97802567059787
848,kexp,1.5,5,0.5,0.05,-342.9914574420473
849,kexp,1.5,5,0.5,0.01,-397.70903936455096
850,kexp,1.5,5,1,0.1,-168.77287320501193
851,kexp,1.5,5,1,0.05,-202.51137497118796
852,kexp,1.5,5,1,0.01,-217.18143404970473
853,kexp,1.5,5,1.5,0.1,-136.88018954960532
854,kexp,1.5,5,1.5,0.05,-153.56558889759205
855,kexp,1.5,5,1.5,0.01,-160.19307251609368
856,kexp,1.5,6,0.5,0.1,-220.84806999756233
857,kexp,1.5,6,0.5,0.05,-297.61749504472175
858,kexp,1.5,6,0.5,0.01,-336.791732017833
859,kexp,1.5,6,1,0.1,-152.11370272633232
860,kexp,1.5,6,1,0.05,-176.9710921174176
861,kexp,1.5,6,1,0.01,-187.31902860506978
862,kexp,1.5,6,1.5,0.1,-124.07007274562451
863,kexp,1.5,6,1.5,0.05,-136.13089910455062
864,kexp,1.5,6,1.5,0.01,-140.772373422797
865,kexp,1.5,10,0.5,0.1,-165.3453269059436
866,kexp,1.5,10,0.5,0.05,-199.982344358893
867,kexp,1.5,10,0.5,0.01,-215.10058980127906
868,kexp,1.5,10,1,0.1,-113.99170652515042
869,kexp,1.5,10,1,0.05,-124.13719058229822
870,kexp,1.5,10,1,0.01,-127.98523508979859
871,kexp,1.5,10,1.5,0.1,-95.97425279038255
872,kexp,1.5,10,1.5,0.05,-100.66670147192292
873,kexp,1.5,10,1.5,0.01,-102.35693538702337
874,kexp,1.5,50,0.5,0.1,-68.51832345749267
875,kexp,1.5,50,0.5,0.05,-70.53833976242463
876,kexp,1.5,50,0.5,0.01,-71.24266036018501
877,kexp,1.5,50,1,0.1,-58.65949485336341
878,kexp,1.5,50,1,0.05,-59.07924410295346
879,kexp,1.5,50,1,0.01,-59.22071297259286
880,kexp,1.5,50,1.5,0.1,-58.510732207197236
881,kexp,1.5,50,1.5,0.05,-58.650849788645324
882,kexp,1.5,50,1.5,0.01,-58.69770574089432
883,kexp,1.5,100,0.5,0.1,-54.25356217039774
884,kexp,1.5,100,0.5,0.05,-54.79291182767343
885,kexp,1.5,100,0.5,0.01,-54.97595185537367
886,kexp,1.5,100,1,0.1,-51.910056889865345
887,kexp,1.5,100,1,0.05,-51.96091998128526
888,kexp,1.5,100,1,0.01,-51.97833388013716
889,kexp,1.5,100,1.5,0.1,-54.48747340433611
890,kexp,1.5,100,1.5,0.05,-54.471037164216575
891,kexp,1.5,100,1.5,0.01,-54.466056558296735
892,kexp,2,1.5,0.5,0.1,-425.639696147039
893,kexp,2,1.5,0.5,0.05,-957.9097406169584
894,kexp,2,1.5,0.5,0.01,-1643.858985331327
895,kexp,2,1.5,1,0.1,-345.68220370059254
896,kexp,2,1.5,1,0.05,-619.3016967024253
897,kexp,2,1.5,1,0.01,-841.9593709464407
898,kexp,2,1.5,1.5,0.1,-295.05111484644755
899,kexp,2,1.5,1.5,0.05,-463.0967634094815
900,kexp,2,1.5,1.5,0.01,-572.5985856688251
901,kexp,2,2,0.5,0.1,-393.26815735642117
902,kexp,2,2,0.5,0.05,-808.1961315884612
903,kexp,2,2,0.5,0.01,-1245.4567318849233
904,kexp,2,2,1,0.1,-309.1278708549104
905,kexp,2,2,1,0.05,-504.4752106182036
906,kexp,2,2,1,0.01,-639.7638834227347
907,kexp,2,2,1.5,0.1,-258.9046739122144
908,kexp,2,2,1.5,0.05,-373.0956594539337
909,kexp,2,2,1.5,0.01,-438.1822661303796
910,kexp,2,3,0.5,0.1,-343.8892615619602
911,kexp,2,3,0.5,0.05,-618.7747603430577
912,kexp,2,3,0.5,0.01,-842.7320154544925
913,kexp,2,3,1,0.1,-257.59356770165584
914,kexp,2,3,1,0.05,-372.18760962564744
915,kexp,2,3,1,0.01,-437.54229698786276
916,kexp,2,3,1.5,0.1,-211.07773269706908
917,kexp,2,3,1.5,0.05,-273.8871679639823
918,kexp,2,3,1.5,0.01,-304.53110302107007
919,kexp,2,3.5,0.5,0.1,-324.2809704522328
920,kexp,2,3.5,0.5,0.05,-555.0038106929368
921,kexp,2,3.5,0.5,0.01,-727.0444398179868
922,kexp,2,3.5,1,0.1,-238.65208784421017
923,kexp,2,3.5,1,0.05,-330.6577780603514
924,kexp,2,3.5,1,0.01,-379.90002833361933
925,kexp,2,3.5,1.5,0.1,-194.40483722219034
926,kexp,2,3.5,1.5,0.05,-243.71435217134433
927,kexp,2,3.5,1.5,0.01,-266.6116286288506
928,kexp,2,4,0.5,0.1,-307.0923803178692
929,kexp,2,4,0.5,0.05,-503.7401118253841
930,kexp,2,4,0.5,0.01,-640.1436828540421
931,kexp,2,4,1,0.1,-222.75802367490596
932,kexp,2,4,1,0.05,-298.3052352996288
933,kexp,2,4,1,0.01,-336.74608380582544
934,kexp,2,4,1.5,0.1,-180.77997689099192
935,kexp,2,4,1.5,0.05,-220.52887498296238
936,kexp,2,4,1.5,0.01,-238.28447464166615
937,kexp,2,4.5,0.5,0.1,-291.86834321108626
938,kexp,2,4.5,0.5,0.05,-461.62564375600556
939,kexp,2,4.5,0.5,0.01,-572.4884933621697
940,kexp,2,4.5,1,0.1,-209.22175454995403
941,kexp,2,4.5,1,0.05,-272.393937983647
942,kexp,2,4.5,1,0.01,-303.2404172318418
943,kexp,2,4.5,1.5,0.1,-169.43414247072278
944,kexp,2,4.5,1.5,0.05,-202.161320571719
945,kexp,2,4.5,1.5,0.01,-216.33048079760064
946,kexp,2,5,0.5,0.1,-278.27267251336684
947,kexp,2,5,0.5,0.05,-426.40818625016595
948,kexp,2,5,0.5,0.01,-518.3309356596187
949,kexp,2,5,1,0.1,-197.55039134838236
950,kexp,2,5,1,0.05,-251.17653502822068
951,kexp,2,5,1,0.01,-276.47984966475724
952,kexp,2,5,1.5,0.1,-159.83823946410197
