model_no,k_name,l1,l2,b,meas_error,lppd_exact
1056,ksqexp,1.75,8,1,0.5,-26.28619272677296
1057,ksqexp,1.75,8,1,0.1,-74.47372092141742
1058,ksqexp,1.75,8,1,0.05,-315.12833645152176
1059,ksqexp,1.75,8,1,0.01,-1666.357038941624
1060,ksqexp,1.75,8,1,0,-619241.5510100296
1061,ksqexp,1.75,8,1.5,0.5,-27.588496100080775
1062,ksqexp,1.75,8,1.5,0.1,-72.40253866624455
1063,ksqexp,1.75,8,1.5,0.05,-269.3089877720787
1064,ksqexp,1.75,8,1.5,0.01,-1470.3617257384121
1065,ksqexp,1.75,8,1.5,0,-412787.04909800075
1066,ksqexp,1.75,10,0.5,0.5,-24.153705242489956
1067,ksqexp,1.75,10,0.5,0.1,-71.23348092271648
1068,ksqexp,1.75,10,0.5,0.05,-330.1287500109404
1069,ksqexp,1.75,10,0.5,0.01,-1827.981229339334
1070,ksqexp,1.75,10,0.5,0,-792886.8609700294
1071,ksqexp,1.75,10,1,0.5,-26.278795139154393
1072,ksqexp,1.75,10,1,0.1,-68.47833631951035
1073,ksqexp,1.75,10,1,0.05,-257.2222454965088
1074,ksqexp,1.75,10,1,0.01,-1450.7138337315216
1075,ksqexp,1.75,10,1,0,-396386.11216114805
1076,ksqexp,1.75,10,1.5,0.5,-27.57726617798553
1077,ksqexp,1.75,10,1.5,0.1,-64.17189926086142
1078,ksqexp,1.75,10,1.5,0.05,-205.27908502038287
1079,ksqexp,1.75,10,1.5,0.01,-1333.8619663071747
1080,ksqexp,1.75,10,1.5,0,-264206.05303950596
1081,ksqexp,1.75,25,0.5,0.5,-24.10211718464117
1082,ksqexp,1.75,25,0.5,0.1,-37.38504156371071
1083,ksqexp,1.75,25,0.5,0.05,-96.22406964435397
1084,ksqexp,1.75,25,0.5,0.01,-1161.6302151248287
1085,ksqexp,1.75,25,0.5,0,-127282.03986905197
1086,ksqexp,1.75,25,1,0.5,-26.175068489981584
1087,ksqexp,1.75,25,1,0.1,-19.73520797376909
1088,ksqexp,1.75,25,1,0.05,-39.05740372377503
1089,ksqexp,1.75,25,1,0.01,-1048.5949138211818
1090,ksqexp,1.75,25,1,0,-63556.66904437359
1091,ksqexp,1.75,25,1.5,0.5,-27.422764929112898
1092,ksqexp,1.75,25,1.5,0.1,-9.052925583547541
1093,ksqexp,1.75,25,1.5,0.05,-19.41901325331936
1094,ksqexp,1.75,25,1.5,0.01,-971.1320610943998
1095,ksqexp,1.75,25,1.5,0,-42318.620252538916
1096,ksqexp,1.75,50,0.5,0.5,-23.932775672267773
1097,ksqexp,1.75,50,0.5,0.1,4.723639626455452
1098,ksqexp,1.75,50,0.5,0.05,-2.4953546982448045
1099,ksqexp,1.75,50,0.5,0.01,-878.8360171035117
1100,ksqexp,1.75,50,0.5,0,-32191.207365684422
1101,ksqexp,1.75,50,1,0.5,-25.86031342491163
1102,ksqexp,1.75,50,1,0.1,15.635840074648259
1103,ksqexp,1.75,50,1,0.05,7.548451442931768
1104,ksqexp,1.75,50,1,0.01,-719.9454562614287
1105,ksqexp,1.75,50,1,0,-16018.603636265214
1106,ksqexp,1.75,50,1.5,0.5,-26.988163443728762
1107,ksqexp,1.75,50,1.5,0.1,18.713842541349255
1108,ksqexp,1.75,50,1.5,0.05,9.25059648194625
1109,ksqexp,1.75,50,1.5,0.01,-611.5141950189145
1110,ksqexp,1.75,50,1.5,0,-10631.893819054752
1111,ksqexp,1.75,75,0.5,0.5,-23.69498453615166
1112,ksqexp,1.75,75,0.5,0.1,20.224525072356393
1113,ksqexp,1.75,75,0.5,0.05,12.689053455968942
1114,ksqexp,1.75,75,0.5,0.01,-667.5731431178435
1115,ksqexp,1.75,75,0.5,0,-14588.033566932834
1116,ksqexp,1.75,75,1,0.5,-25.481815983423136
1117,ksqexp,1.75,75,1,0.1,23.342390754253707
1118,ksqexp,1.75,75,1,0.05,14.673386998953598
1119,ksqexp,1.75,75,1,0.01,-491.8719326951175
1120,ksqexp,1.75,75,1,0,-7221.783226665539
1121,ksqexp,1.75,75,1.5,0.5,-26.537359621591623
1122,ksqexp,1.75,75,1.5,0.1,23.128629829777424
1123,ksqexp,1.75,75,1.5,0.05,14.68003150756715
1124,ksqexp,1.75,75,1.5,0.01,-389.1371986088422
1125,ksqexp,1.75,75,1.5,0,-4770.54687835814
1126,ksqexp,1.75,100,0.5,0.5,-23.434971467830184
1127,ksqexp,1.75,100,0.5,0.1,25.496669570524183
1128,ksqexp,1.75,100,0.5,0.05,17.724029817978362
1129,ksqexp,1.75,100,0.5,0.01,-507.4500469168548
1130,ksqexp,1.75,100,0.5,0,-8430.482601619573
1131,ksqexp,1.75,100,1,0.5,-25.149011864053147
1132,ksqexp,1.75,100,1,0.1,25.264238777999704
1133,ksqexp,1.75,100,1,0.05,18.234855695389125
1134,ksqexp,1.75,100,1,0.01,-343.92072940367393
1135,ksqexp,1.75,100,1,0,-4146.383324323286
1136,ksqexp,1.75,100,1.5,0.5,-26.217670294610535
1137,ksqexp,1.75,100,1.5,0.1,24.045772133162846
1138,ksqexp,1.75,100,1.5,0.05,18.12040982931069
1139,ksqexp,1.75,100,1.5,0.01,-257.1621207646156
1140,ksqexp,1.75,100,1.5,0,-2722.5344416006888
1141,ksqexp,1.75,150,0.5,0.5,-22.986137752095384
1142,ksqexp,1.75,150,0.5,0.1,28.301494321838845
1143,ksqexp,1.75,150,0.5,0.05,22.880976611035678
1144,ksqexp,1.75,150,0.5,0.01,-304.88910425747247
1145,ksqexp,1.75,150,0.5,0,-4037.3017501112404
1146,ksqexp,1.75,150,1,0.5,-24.78138745441467
1147,ksqexp,1.75,150,1,0.1,26.08878062445342
1148,ksqexp,1.75,150,1,0.05,23.27584848346704
1149,ksqexp,1.75,150,1,0.01,-181.70382042796652
1150,ksqexp,1.75,150,1,0,-1954.462154400764
1151,ksqexp,1.75,150,1.5,0.5,-26.024933140953802
1152,ksqexp,1.75,150,1.5,0.1,24.404966273459678
1153,ksqexp,1.75,150,1.5,0.05,23.51547919252596
1154,ksqexp,1.75,150,1.5,0.01,-123.8699237930679
1155,ksqexp,1.75,150,1.5,0,-1264.3679108624956
1156,ksqexp,1.75,200,0.5,0.5,-22.72108183089974
1157,ksqexp,1.75,200,0.5,0.1,28.908504423586606
1158,ksqexp,1.75,200,0.5,0.05,26.39705932143902
1159,ksqexp,1.75,200,0.5,0.01,-193.9049383158005
1160,ksqexp,1.75,200,0.5,0,-2503.584993749817
1161,ksqexp,1.75,200,1,0.5,-24.74500886479261
1162,ksqexp,1.75,200,1,0.1,26.27424232617165
1163,ksqexp,1.75,200,1,0.05,27.27274863912465
1164,ksqexp,1.75,200,1,0.01,-104.89006954988918
1165,ksqexp,1.75,200,1,0,-1190.7885915519291
1166,ksqexp,1.75,200,1.5,0.5,-26.17782793405903
1167,ksqexp,1.75,200,1.5,0.1,24.514107524022176
1168,ksqexp,1.75,200,1.5,0.05,27.880845432960108
1169,ksqexp,1.75,200,1.5,0.01,-66.54138191521365
1170,ksqexp,1.75,200,1.5,0,-757.3756542470771
1171,ksqexp,1.75,250,0.5,0.5,-22.620609429233415
1172,ksqexp,1.75,250,0.5,0.1,29.124617147494885
1173,ksqexp,1.75,250,0.5,0.05,29.247005896566932
1174,ksqexp,1.75,250,0.5,0.01,-129.75316364514342
1175,ksqexp,1.75,250,0.5,0,-1796.300645473704
1176,ksqexp,1.75,250,1,0.5,-24.872534387814422
1177,ksqexp,1.75,250,1,0.1,26.379147243122475
1178,ksqexp,1.75,250,1,0.05,30.58342534487191
1179,ksqexp,1.75,250,1,0.01,-65.41775301561668
1180,ksqexp,1.75,250,1,0,-839.4870530384027
1181,ksqexp,1.75,250,1.5,0.5,-26.439826348684136
1182,ksqexp,1.75,250,1.5,0.1,24.614020659419594
1183,ksqexp,1.75,250,1.5,0.05,31.35076538847403
1184,ksqexp,1.75,250,1.5,0.01,-39.084185716513375
1185,ksqexp,1.75,250,1.5,0,-524.7351196961049
1186,ksqexp,1.75,500,0.5,0.5,-22.909652175306363
1187,ksqexp,1.75,500,0.5,0.1,29.546647529715184
1188,ksqexp,1.75,500,0.5,0.05,37.83073446034746
1189,ksqexp,1.75,500,0.5,0.01,-33.60604698993254
1190,ksqexp,1.75,500,0.5,0,-867.9447254250545
1191,ksqexp,1.75,500,1,0.5,-25.665910181061985
1192,ksqexp,1.75,500,1,0.1,26.855578772091878
1193,ksqexp,1.75,500,1,0.05,39.36945572894298
1194,ksqexp,1.75,500,1,0.01,-14.63446460391927
1195,ksqexp,1.75,500,1,0,-381.08193282225324
1196,ksqexp,1.75,500,1.5,0.5,-27.451437083866402
1197,ksqexp,1.75,500,1.5,0.1,25.16558135006031
1198,ksqexp,1.75,500,1.5,0.05,39.53482271247632
1199,ksqexp,1.75,500,1.5,0.01,-6.1465251338102
1200,ksqexp,1.75,500,1.5,0,-222.98031224744196
1201,ksqexp,2,0.2,0.5,0.5,-21.61786506789606
1202,ksqexp,2,0.2,0.5,0.1,-92.87702197755867
1203,ksqexp,2,0.2,0.5,0.05,-426.58584972068076
1204,ksqexp,2,0.2,0.5,0.01,-12713.203639260271
1205,ksqexp,2,0.2,0.5,0,-147928210743.79575
1206,ksqexp,2,0.2,1,0.5,-22.580584588692567
1207,ksqexp,2,0.2,1,0.1,-82.44143181651891
1208,ksqexp,2,0.2,1,0.05,-407.3557377608826
1209,ksqexp,2,0.2,1,0.01,-13057.62822970813
1210,ksqexp,2,0.2,1,0,-138581023104.47836
1211,ksqexp,2,0.2,1.5,0.5,-23.162620886419088
1212,ksqexp,2,0.2,1.5,0.1,-77.1460639875266
1213,ksqexp,2,0.2,1.5,0.05,-404.16917344941083
1214,ksqexp,2,0.2,1.5,0.01,-13247.57484835531
1215,ksqexp,2,0.2,1.5,0,-131442512569.08269
1216,ksqexp,2,0.5,0.5,0.5,-21.984126308493806
1217,ksqexp,2,0.5,0.5,0.1,-64.98922041394604
1218,ksqexp,2,0.5,0.5,0.05,-413.69342533189825
1219,ksqexp,2,0.5,0.5,0.01,-13610.806201600884
1220,ksqexp,2,0.5,0.5,0,-12049372756.799124
1221,ksqexp,2,0.5,1,0.5,-23.071897511220897
1222,ksqexp,2,0.5,1,0.1,-69.74834591254468
1223,ksqexp,2,0.5,1,0.05,-428.96370168033485
1224,ksqexp,2,0.5,1,0.01,-13861.323305652511
1225,ksqexp,2,0.5,1,0,-7980939618.7927885
1226,ksqexp,2,0.5,1.5,0.5,-23.827983638080095
1227,ksqexp,2,0.5,1.5,0.1,-72.80784679926344
1228,ksqexp,2,0.5,1.5,0.05,-437.63917968689503
1229,ksqexp,2,0.5,1.5,0.01,-14003.812888828488
1230,ksqexp,2,0.5,1.5,0,-7040054512.287093
1231,ksqexp,2,1,0.5,0.5,-22.711328909898327
1232,ksqexp,2,1,0.5,0.1,-71.77102990875817
1233,ksqexp,2,1,0.5,0.05,-433.3561350458539
1234,ksqexp,2,1,0.5,0.01,-13663.681894828336
1235,ksqexp,2,1,0.5,0,-4039012017.6775928
1236,ksqexp,2,1,1,0.5,-24.450800787973044
1237,ksqexp,2,1,1,0.1,-76.86971953133175
1238,ksqexp,2,1,1,0.05,-446.231785174747
1239,ksqexp,2,1,1,0.01,-13649.929981291993
1240,ksqexp,2,1,1,0,-2814204376.8100667
1241,ksqexp,2,1,1.5,0.5,-25.526540968883022
1242,ksqexp,2,1,1.5,0.1,-79.81199102681043
1243,ksqexp,2,1,1.5,0.05,-453.4780818109592
1244,ksqexp,2,1,1.5,0.01,-13520.427124291968
1245,ksqexp,2,1,1.5,0,-2136809942.5638795
1246,ksqexp,2,1.5,0.5,0.5,-23.07624786839808
1247,ksqexp,2,1.5,0.5,0.1,-73.05745352601372
1248,ksqexp,2,1.5,0.5,0.05,-434.68544829123533
1249,ksqexp,2,1.5,0.5,0.01,-12642.871191645445
1250,ksqexp,2,1.5,0.5,0,-1178532853.9790132
1251,ksqexp,2,1.5,1,0.5,-24.880163001980385
1252,ksqexp,2,1.5,1,0.1,-77.92031144663258
1253,ksqexp,2,1.5,1,0.05,-445.61410557224565
1254,ksqexp,2,1.5,1,0.01,-11705.92670885243
1255,ksqexp,2,1.5,1,0,-643695311.1603838
1256,ksqexp,2,1.5,1.5,0.5,-25.97979078763609
1257,ksqexp,2,1.5,1.5,0.1,-80.69437699996489
1258,ksqexp,2,1.5,1.5,0.05,-451.1036342486978
1259,ksqexp,2,1.5,1.5,0.01,-10813.786940498496
1260,ksqexp,2,1.5,1.5,0,-442532600.7064312
1261,ksqexp,2,2,0.5,0.5,-23.186457602022987
1262,ksqexp,2,2,0.5,0.1,-73.23544459512641
1263,ksqexp,2,2,0.5,0.05,-432.5928197974911
1264,ksqexp,2,2,0.5,0.01,-11145.623925637357
1265,ksqexp,2,2,0.5,0,-510554104.1789095
1266,ksqexp,2,2,1,0.5,-24.996626180477406
1267,ksqexp,2,2,1,0.1,-77.88509025387084
1268,ksqexp,2,2,1,0.05,-440.57866767808423
1269,ksqexp,2,2,1,0.01,-9334.68940098272
1270,ksqexp,2,2,1,0,-265377441.16914558
1271,ksqexp,2,2,1.5,0.5,-26.09916167594929
1272,ksqexp,2,2,1.5,0.1,-80.46652011477768
1273,ksqexp,2,2,1.5,0.05,-443.1756564590296
1274,ksqexp,2,2,1.5,0.01,-7959.482412210904
1275,ksqexp,2,2,1.5,0,-179269198.9251363
1276,ksqexp,2,2.5,0.5,0.5,-23.214749903754615
1277,ksqexp,2,2.5,0.5,0.1,-73.1284460349642
1278,ksqexp,2,2.5,0.5,0.05,-429.3657934499979
1279,ksqexp,2,2.5,0.5,0.01,-9678.834838845187
1280,ksqexp,2,2.5,0.5,0,-298968449.4611707
1281,ksqexp,2,2.5,1,0.5,-25.02325032852181
1282,ksqexp,2,2.5,1,0.1,-77.55044132302169
1283,ksqexp,2,2.5,1,0.05,-433.84449160080095
1284,ksqexp,2,2.5,1,0.01,-7397.151462789177
1285,ksqexp,2,2.5,1,0,-152920172.140933
1286,ksqexp,2,2.5,1.5,0.5,-26.125550503072322
1287,ksqexp,2,2.5,1.5,0.1,-79.90916810691603
1288,ksqexp,2,2.5,1.5,0.05,-433.038636623456
1289,ksqexp,2,2.5,1.5,0.01,-5935.276043371249
1290,ksqexp,2,2.5,1.5,0,-102731394.78325683
1291,ksqexp,2,3,0.5,0.5,-23.22111341475064
1292,ksqexp,2,3,0.5,0.1,-72.92841788802163
1293,ksqexp,2,3,0.5,0.05,-425.5760608362848
1294,ksqexp,2,3,0.5,0.01,-8390.811653580638
1295,ksqexp,2,3,0.5,0,-205517232.1645015
1296,ksqexp,2,3,1,0.5,-25.027947853334293
1297,ksqexp,2,3,1,0.1,-77.1029865810438
1298,ksqexp,2,3,1,0.05,-426.2369466004346
1299,ksqexp,2,3,1,0.01,-5955.737705809329
1300,ksqexp,2,3,1,0,-104367858.08555631
1301,ksqexp,2,3,1.5,0.5,-26.129717562909725
1302,ksqexp,2,3,1.5,0.1,-79.21608255683502
1303,ksqexp,2,3,1.5,0.05,-421.8166302974751
1304,ksqexp,2,3,1.5,0.01,-4596.522596010552
1305,ksqexp,2,3,1.5,0,-69943014.08556506
1306,ksqexp,2,3.5,0.5,0.5,-23.222468048367865
1307,ksqexp,2,3.5,0.5,0.1,-72.67199371681245
1308,ksqexp,2,3.5,0.5,0.05,-421.20685019703836
1309,ksqexp,2,3.5,0.5,0.01,-7255.11556926608
1310,ksqexp,2,3.5,0.5,0,-151874007.26722392
1311,ksqexp,2,3.5,1,0.5,-25.028465185191447
1312,ksqexp,2,3.5,1,0.1,-76.5679388451445
1313,ksqexp,2,3.5,1,0.05,-417.6769527239335
1314,ksqexp,2,3.5,1,0.01,-4858.754968435251
1315,ksqexp,2,3.5,1,0,-76810337.87165667
1316,ksqexp,2,3.5,1.5,0.5,-26.129813649048998
1317,ksqexp,2,3.5,1.5,0.1,-78.40503098435435
1318,ksqexp,2,3.5,1.5,0.05,-409.4028605700064
1319,ksqexp,2,3.5,1.5,0.01,-3670.53533017955
1320,ksqexp,2,3.5,1.5,0,-51403594.68156476
1321,ksqexp,2,4,0.5,0.5,-23.222548282174035
1322,ksqexp,2,4,0.5,0.1,-72.36673451578548
1323,ksqexp,2,4,0.5,0.05,-416.23053356281457
1324,ksqexp,2,4,0.5,0.01,-6262.931375806868
1325,ksqexp,2,4,0.5,0,-116909165.94727771
1326,ksqexp,2,4,1,0.5,-25.028059233615792
1327,ksqexp,2,4,1,0.1,-75.94734239988173
1328,ksqexp,2,4,1,0.05,-408.1246367180178
1329,ksqexp,2,4,1,0.01,-4019.038392206805
1330,ksqexp,2,4,1,0,-58969929.368210204
1331,ksqexp,2,4,1.5,0.5,-26.129021526873604
1332,ksqexp,2,4,1.5,0.1,-77.4743386355249
1333,ksqexp,2,4,1.5,0.05,-395.78051860152885
1334,ksqexp,2,4,1.5,0.01,-3016.0539671072447
1335,ksqexp,2,4,1.5,0,-39429038.264504835
1336,ksqexp,2,6,0.5,0.5,-23.220880635171007
1337,ksqexp,2,6,0.5,0.1,-70.73737858448601
1338,ksqexp,2,6,0.5,0.05,-391.0412913875336
1339,ksqexp,2,6,0.5,0.01,-3621.865997294276
1340,ksqexp,2,6,0.5,0,-52477541.83985838
1341,ksqexp,2,6,1,0.5,-25.02449047169573
1342,ksqexp,2,6,1,0.1,-72.70761782143096
1343,ksqexp,2,6,1,0.05,-362.2507734206609
1344,ksqexp,2,6,1,0.01,-2255.2918461522895
1345,ksqexp,2,6,1,0,-26341794.49502265
1346,ksqexp,2,6,1.5,0.5,-26.123541922723295
1347,ksqexp,2,6,1.5,0.1,-72.69451482052659
1348,ksqexp,2,6,1.5,0.05,-333.38735875088213
1349,ksqexp,2,6,1.5,0.01,-1802.8535228056503
1350,ksqexp,2,6,1.5,0,-17584172.23906904
1351,ksqexp,2,8,0.5,0.5,-23.218398566939143
1352,ksqexp,2,8,0.5,0.1,-68.51938798021442
1353,ksqexp,2,8,0.5,0.05,-359.42173113126046
1354,ksqexp,2,8,0.5,0.01,-2398.621032745575
1355,ksqexp,2,8,0.5,0,-29623339.50022285
1356,ksqexp,2,8,1,0.5,-25.01939947576758
1357,ksqexp,2,8,1,0.1,-68.42100121522114
1358,ksqexp,2,8,1,0.05,-309.9115625266197
1359,ksqexp,2,8,1,0.01,-1649.841622948847
1360,ksqexp,2,8,1,0,-14844332.830211626
1361,ksqexp,2,8,1.5,0.5,-26.11580249015611
1362,ksqexp,2,8,1.5,0.1,-66.5391223509391
1363,ksqexp,2,8,1.5,0.05,-267.96333563333803
1364,ksqexp,2,8,1.5,0.01,-1441.242581849399
1365,ksqexp,2,8,1.5,0,-9903458.48539126
1366,ksqexp,2,10,0.5,0.5,-23.215213451519396
1367,ksqexp,2,10,0.5,0.1,-65.77476584035504
1368,ksqexp,2,10,0.5,0.05,-324.0537399027397
1369,ksqexp,2,10,0.5,0.01,-1830.2840192010342
1370,ksqexp,2,10,0.5,0,-18991791.581052054
1371,ksqexp,2,10,1,0.5,-25.012878663528607
1372,ksqexp,2,10,1,0.1,-63.30350776857413
1373,ksqexp,2,10,1,0.05,-257.5627368875242
1374,ksqexp,2,10,1,0.01,-1411.2230117203344
1375,ksqexp,2,10,1,0,-9509231.175860444
1376,ksqexp,2,10,1.5,0.5,-26.105907870035896
1377,ksqexp,2,10,1.5,0.1,-59.43518007986752
1378,ksqexp,2,10,1.5,0.05,-208.30392871777389
1379,ksqexp,2,10,1.5,0.01,-1303.2843833931224
1380,ksqexp,2,10,1.5,0,-6342408.152163542
1381,ksqexp,2,25,0.5,0.5,-23.169537757665154
1382,ksqexp,2,25,0.5,0.1,-36.03434358108334
1383,ksqexp,2,25,0.5,0.05,-102.89191153750708
1384,ksqexp,2,25,0.5,0.01,-1145.2332698822731
1385,ksqexp,2,25,0.5,0,-3052130.5316519393
1386,ksqexp,2,25,1,0.5,-24.920862715160787
1387,ksqexp,2,25,1,0.1,-19.047276338699703
1388,ksqexp,2,25,1,0.05,-40.56475803926393
1389,ksqexp,2,25,1,0.01,-1076.349124402586
1390,ksqexp,2,25,1,0,-1526300.381541889
1391,ksqexp,2,25,1.5,0.5,-25.96849010926154
1392,ksqexp,2,25,1.5,0.1,-8.143940885380362
1393,ksqexp,2,25,1.5,0.05,-17.41720185113405
1394,ksqexp,2,25,1.5,0.01,-1035.260325396491
1395,ksqexp,2,25,1.5,0,-1017540.8147178326
1396,ksqexp,2,50,0.5,0.5,-23.01755550455618
1397,ksqexp,2,50,0.5,0.1,4.8661915186003535
1398,ksqexp,2,50,0.5,0.05,-0.9492057591912304
1399,ksqexp,2,50,0.5,0.01,-951.7272227570165
1400,ksqexp,2,50,0.5,0,-768845.7530943783
1401,ksqexp,2,50,1,0.5,-24.634268971893835
1402,ksqexp,2,50,1,0.1,17.496737317162367
1403,ksqexp,2,50,1,0.05,12.384149440869873
1404,ksqexp,2,50,1,0.01,-868.8582203497114
1405,ksqexp,2,50,1,0,-384342.05198018014
1406,ksqexp,2,50,1.5,0.5,-25.566939817503027
1407,ksqexp,2,50,1.5,0.1,21.71226049314936
1408,ksqexp,2,50,1.5,0.05,15.116923282059958
1409,ksqexp,2,50,1.5,0.01,-815.3481279497319
1410,ksqexp,2,50,1.5,0,-256168.7017675964
1411,ksqexp,2,75,0.5,0.5,-22.798214577411322
1412,ksqexp,2,75,0.5,0.1,21.740890081572772
1413,ksqexp,2,75,0.5,0.05,16.366654299781647
1414,ksqexp,2,75,0.5,0.01,-821.8166282144024
1415,ksqexp,2,75,0.5,0,-345853.41304608685
1416,ksqexp,2,75,1,0.5,-24.27107547613436
1417,ksqexp,2,75,1,0.1,26.54586498963648
1418,ksqexp,2,75,1,0.05,19.37916580635174
1419,ksqexp,2,75,1,0.01,-720.996610463104
1420,ksqexp,2,75,1,0,-172833.323407044
1421,ksqexp,2,75,1.5,0.5,-25.116844668136523
1422,ksqexp,2,75,1.5,0.1,27.135061226023954
1423,ksqexp,2,75,1.5,0.05,19.63758393435275
1424,ksqexp,2,75,1.5,0.01,-651.7293862643024
1425,ksqexp,2,75,1.5,0,-115162.23115603221
1426,ksqexp,2,100,0.5,0.5,-22.54876295638727
1427,ksqexp,2,100,0.5,0.1,27.940488149350422
1428,ksqexp,2,100,0.5,0.05,21.262743213838867
1429,ksqexp,2,100,0.5,0.01,-717.3646526500386
1430,ksqexp,2,100,0.5,0,-197799.58411728602
1431,ksqexp,2,100,1,0.5,-23.926013959734714
1432,ksqexp,2,100,1,0.1,28.959495434786035
1433,ksqexp,2,100,1,0.05,22.051162897664135
1434,ksqexp,2,100,1,0.01,-597.7727221769394
1435,ksqexp,2,100,1,0,-98806.87321087344
1436,ksqexp,2,100,1.5,0.5,-24.755633914544756
1437,ksqexp,2,100,1.5,0.1,28.304596524282232
1438,ksqexp,2,100,1.5,0.05,22.042709215287914
1439,ksqexp,2,100,1.5,0.01,-519.7372854323545
1440,ksqexp,2,100,1.5,0,-65812.87869975464
1441,ksqexp,2,150,0.5,0.5,-22.082605806631435
1442,ksqexp,2,150,0.5,0.1,31.39158919615402
1443,ksqexp,2,150,0.5,0.05,25.180088628174946
1444,ksqexp,2,150,0.5,0.01,-547.3566891591445
1445,ksqexp,2,150,0.5,0,-92055.06337769465
1446,ksqexp,2,150,1,0.5,-23.4687012242921
1447,ksqexp,2,150,1,0.1,29.931645214980975
1448,ksqexp,2,150,1,0.05,25.50441546956248
1449,ksqexp,2,150,1,0.01,-413.2461140379904
1450,ksqexp,2,150,1,0,-45938.233863122136
1451,ksqexp,2,150,1.5,0.5,-24.42018988141781
1452,ksqexp,2,150,1.5,0.1,28.64534331547725
1453,ksqexp,2,150,1.5,0.05,25.584716205544026
1454,ksqexp,2,150,1.5,0.01,-338.88220532485303
1455,ksqexp,2,150,1.5,0,-30570.01989935317
1456,ksqexp,2,200,0.5,0.5,-21.760928651978354
1457,ksqexp,2,200,0.5,0.1,32.071931144315144
1458,ksqexp,2,200,0.5,0.05,27.591940429096088
1459,ksqexp,2,200,0.5,0.01,-420.41492487990286
1460,ksqexp,2,200,0.5,0,-55057.57496585031
1461,ksqexp,2,200,1,0.5,-23.31978114425051
1462,ksqexp,2,200,1,0.1,30.03581869744337
1463,ksqexp,2,200,1,0.05,28.04337001026512
1464,ksqexp,2,200,1,0.01,-294.42603293512985
1465,ksqexp,2,200,1,0,-27442.549447761023
1466,ksqexp,2,200,1.5,0.5,-24.43815415699081
1467,ksqexp,2,200,1.5,0.1,28.651138871934016
1468,ksqexp,2,200,1.5,0.05,28.21880734132161
1469,ksqexp,2,200,1.5,0.01,-231.3286063779729
1470,ksqexp,2,200,1.5,0,-18241.68644614801
1471,ksqexp,2,250,0.5,0.5,-21.59259238705177
1472,ksqexp,2,250,0.5,0.1,32.23134612026237
1473,ksqexp,2,250,0.5,0.05,29.454777546201672
1474,ksqexp,2,250,0.5,0.01,-328.86099906040823
1475,ksqexp,2,250,0.5,0,-37946.43249903546
1476,ksqexp,2,250,1,0.5,-23.35316241334627
1477,ksqexp,2,250,1,0.1,30.046803324938107
1478,ksqexp,2,250,1,0.05,30.036568913124217
1479,ksqexp,2,250,1,0.01,-216.52389695691573
1480,ksqexp,2,250,1,0,-18889.343289255165
1481,ksqexp,2,250,1.5,0.5,-24.6012548588203
1482,ksqexp,2,250,1.5,0.1,28.64588399187347
1483,ksqexp,2,250,1.5,0.05,30.345205198501727
1484,ksqexp,2,250,1.5,0.01,-163.65347368462633
1485,ksqexp,2,250,1.5,0,-12541.148779134106
1486,ksqexp,2,500,0.5,0.5,-21.704490778218187
1487,ksqexp,2,500,0.5,0.1,32.315044958869784
1488,ksqexp,2,500,0.5,0.05,34.781678903901394
1489,ksqexp,2,500,0.5,0.01,-129.9705215176054
1490,ksqexp,2,500,0.5,0,-15264.422260402696
1491,ksqexp,2,500,1,0.5,-23.976732245053302
1492,ksqexp,2,500,1,0.1,30.068580266245473
1493,ksqexp,2,500,1,0.05,36.28494729585753
1494,ksqexp,2,500,1,0.01,-66.41189506819418
1495,ksqexp,2,500,1,0,-7554.603159570682
1496,ksqexp,2,500,1.5,0.5,-25.451172640746865
1497,ksqexp,2,500,1.5,0.1,28.66621604294972
1498,ksqexp,2,500,1.5,0.05,37.25123769403398
1499,ksqexp,2,500,1.5,0.01,-44.51970726593458
1500,ksqexp,2,500,1.5,0,-4988.847617882615
1501,ksqexp,2.25,0.2,0.5,0.5,-21.140541633482023
1502,ksqexp,2.25,0.2,0.5,0.1,-95.5362758795275
1503,ksqexp,2.25,0.2,0.5,0.05,-435.49920381677555
1504,ksqexp,2.25,0.2,0.5,0.01,-12203.154566291241
1505,ksqexp,2.25,0.2,0.5,0,-138929815351.517
1506,ksqexp,2.25,0.2,1,0.5,-21.979351819286066
1507,ksqexp,2.25,0.2,1,0.1,-85.25926244026056
1508,ksqexp,2.25,0.2,1,0.05,-405.930242645321
1509,ksqexp,2.25,0.2,1,0.01,-12510.62963686391
1510,ksqexp,2.25,0.2,1,0,-135250256347.71
1511,ksqexp,2.25,0.2,1.5,0.5,-22.491954275040282
1512,ksqexp,2.25,0.2,1.5,0.1,-79.0662523612634
1513,ksqexp,2.25,0.2,1.5,0.05,-397.24715507171516
1514,ksqexp,2.25,0.2,1.5,0.01,-12696.111639264576
1515,ksqexp,2.25,0.2,1.5,0,-132154022997.96407
1516,ksqexp,2.25,0.5,0.5,0.5,-21.44067033686759
1517,ksqexp,2.25,0.5,0.5,0.1,-60.23649702044986
1518,ksqexp,2.25,0.5,0.5,0.05,-393.45099167359666
1519,ksqexp,2.25,0.5,0.5,0.01,-13073.440332397087
1520,ksqexp,2.25,0.5,0.5,0,-41039695116.09021
1521,ksqexp,2.25,0.5,1,0.5,-22.268680018763128
