model_no,k_name,l1,l2,b,meas_error,lppd_exact
494,kexp,3.5,100,1,NA,-74.29457018876397
495,kexp,3.5,100,1.5,NA,-72.6460042117997
496,kexp,4,1.5,0.5,NA,-4430.142905457573
497,kexp,4,1.5,1,NA,-2216.329595991442
498,kexp,4,1.5,1.5,NA,-1482.7522270604152
499,kexp,4,2,0.5,NA,-3321.225433340587
500,kexp,4,2,1,NA,-1665.2183771520347
501,kexp,4,2,1.5,NA,-1117.5764261143506
502,kexp,4,3,0.5,NA,-2214.867071833587
503,kexp,4,3,1,NA,-1116.5233509470925
504,kexp,4,3,1.5,NA,-754.7691784392819
505,kexp,4,3.5,0.5,NA,-1899.5865379085687
506,kexp,4,3.5,1,NA,-960.4870572639924
507,kexp,4,3.5,1.5,NA,-651.814298190574
508,kexp,4,4,0.5,NA,-1663.4787335310768
509,kexp,4,4,1,NA,-843.7663583702665
510,kexp,4,4,1.5,NA,-574.8893011380158
511,kexp,4,4.5,0.5,NA,-1480.0931847317988
512,kexp,4,4.5,1,NA,-753.2014331733403
513,kexp,4,4.5,1.5,NA,-515.264583817624
514,kexp,4,5,0.5,NA,-1333.5733392148188
515,kexp,4,5,1,NA,-680.9092356545636
516,kexp,4,5,1.5,NA,-467.71493563806837
517,kexp,4,6,0.5,NA,-1114.1709213333
518,kexp,4,6,1,NA,-572.7848861326185
519,kexp,4,6,1.5,NA,-396.6832755777752
520,kexp,4,10,0.5,NA,-677.2806692691626
521,kexp,4,10,1,NA,-358.0653589103989
522,kexp,4,10,1.5,NA,-256.02065664850755
523,kexp,4,50,0.5,NA,-160.4636994913325
524,kexp,4,50,1,NA,-106.15551494820434
525,kexp,4,50,1.5,NA,-92.41318796489867
526,kexp,4,100,0.5,NA,-98.26680797153509
527,kexp,4,100,1,NA,-76.59421807928072
528,kexp,4,100,1.5,NA,-73.73042264648485
